cc_num,total_spent,avg_transaction,transaction_count,spending_std,category_diversity,avg_city_pop,avg_age,fraud_rate,job,luxury,misc,necessity,wellbeing,age_group,city_group,cluster
38580485618059,120744.19,58.443460793804455,2066,79.47584708700046,14,248.0,50.89593417231365,0.002420135527589545,Industrial/product designer,0.2003593713287571,0.13557265157023293,0.42367819105830273,0.24038978604270733,45-54,Very Small (<20k),0
38588538868506,126846.89,61.9369580078125,2048,153.84493314025755,14,498.0,28.43798828125,0.00390625,Lexicographer,0.2528191270594021,0.17560958727486342,0.4001210435667757,0.17145024209895884,25-34,Very Small (<20k),0
38797410705641,151347.42,97.76965116279071,1548,99.40950832971305,14,277.0,47.39987080103359,0.006459948320413436,Glass blower/designer,0.44795788392032054,0.1211860103066177,0.228489524301108,0.20236658147195372,45-54,Very Small (<20k),0
38817501916673,3023.4,377.925,8,449.15503969755736,5,2749.0,21.0,1.0,Armed forces technical officer,0.6437355295362837,0.2565555335053251,0.09970893695839121,0.0,<25,Very Small (<20k),2
38859492057661,33132.63,65.8700397614314,503,101.58575435388477,14,4154.0,57.29821073558648,0.0,Nature conservation officer,0.256213285815222,0.1622666235671602,0.3517088743030662,0.2298112163145515,55-64,Very Small (<20k),1
38947654498698,81897.43,54.59828666666666,1500,102.19989513844277,14,321.0,39.764,0.004666666666666667,"Copywriter, advertising",0.17329921097646167,0.12961334684128673,0.4521830538516288,0.24490438833062286,35-44,Very Small (<20k),1
180011453250192,197492.15,95.6378450363196,2065,86.9920458331208,14,1504.0,25.512832929782082,0.0,Manufacturing engineer,0.4931871469321692,0.10197453417768756,0.20286841780799894,0.2019699010821443,25-34,Very Small (<20k),0
180014262259255,73771.98,72.3964474975466,1019,132.14113394360498,14,2566.0,60.75073601570167,0.011776251226692836,Exercise physiologist,0.26888799785501216,0.2161945497463942,0.2800643279467353,0.23485312445185827,55-64,Very Small (<20k),1
180017442990269,69761.26,66.7571866028708,1045,110.75456758321374,14,151022.0,79.86507177033492,0.00861244019138756,"Designer, textile",0.24400132681089765,0.19902837190727346,0.3466709173544171,0.21029938392741188,65+,Medium (50k-200k),1
180018375329178,129486.42,85.13242603550296,1521,114.02724113627396,14,2523.0,31.105193951347797,0.003287310979618672,Geophysicist/field seismologist,0.3212206345653853,0.17362145003313859,0.32926271341813296,0.1758952019833431,25-34,Very Small (<20k),0
180031190491743,236038.18,92.96501772351318,2539,147.4149274110025,14,270712.0,47.30248129184719,0.005513981882630957,"Surveyor, land/geomatics",0.3729081032568545,0.1463919947188205,0.3081935303856351,0.17250637163868998,45-54,Large (200k-500k),0
180036456789979,149752.48,57.93132688588008,2585,122.7433290526014,14,878.0,44.44487427466151,0.0038684719535783366,Risk analyst,0.1925080639732978,0.192467330090293,0.4137687068688278,0.20125589906758137,35-44,Very Small (<20k),0
180038493344495,6697.65,669.765,10,340.15250224470395,5,837792.0,62.0,1.0,"Development worker, international aid",0.5454121968153008,0.3654520615439744,0.08913574164072474,0.0,55-64,Metro+ (500k+),2
180040027502291,28338.52,57.7159266802444,491,73.50838236879004,14,1577385.0,61.39714867617108,0.0,Audiological scientist,0.21308416953320075,0.19529107377520072,0.28742397274099,0.3042007839506086,55-64,Metro+ (500k+),1
180040131978916,8265.83,918.4255555555555,9,375.30301191540923,4,12478.0,21.0,1.0,Hydrologist,0.9031531013824384,0.09535884478630703,0.001488053831254696,0.0,<25,Very Small (<20k),2
180042946491150,118935.62,58.61785115820601,2029,126.62326177289629,14,341043.0,30.13750616067028,0.003942828979793002,"Engineer, land",0.27761195510646847,0.16243426485690327,0.31819651673737437,0.24175726329925382,25-34,Large (200k-500k),0
180046165512893,65509.08,62.628183556405354,1046,77.04625090747973,14,9587.0,51.09751434034417,0.0,"Engineer, biomedical",0.17325689812770992,0.20089612004931226,0.36834099944618365,0.2575059823767942,45-54,Very Small (<20k),1
180046617132290,68061.34,66.46615234375,1024,99.25617539526706,14,3119.0,77.041015625,0.0,"Teacher, secondary school",0.24446873952231912,0.16721959926148972,0.33497518561932516,0.253336475596866,65+,Very Small (<20k),1
180046765320457,68863.68,67.91289940828402,1014,91.09845932120184,14,192805.0,55.752465483234715,0.007889546351084813,Building control surveyor,0.22212391205349466,0.19917727312859257,0.31828026036366336,0.26041855445424933,55-64,Medium (50k-200k),1
180047222886866,30019.51,60.52320564516129,496,123.0827840705253,14,1213.0,27.875,0.018145161290322582,English as a foreign language teacher,0.3039046939806812,0.15228563024513056,0.3751133845955513,0.16869629117863683,25-34,Very Small (<20k),1
180048185037117,274019.88,88.96749350649351,3080,118.71683381530255,14,71485.0,44.67564935064935,0.004545454545454545,Leisure centre manager,0.30564756834431134,0.17470338283485123,0.35594253234473355,0.16370651647610385,35-44,Medium (50k-200k),0
180049032966888,192657.95,92.04870998566652,2093,82.32522073334493,14,795.0,33.006211180124225,0.005733397037744864,Television/film/video producer,0.42991368900167365,0.12690615674048228,0.2311081375048369,0.21207201675300708,25-34,Very Small (<20k),0
180056173248083,59204.85,57.536297376093295,1029,146.42941809171413,14,4474.0,43.2779397473275,0.007774538386783284,Emergency planning/management officer,0.2418556925657273,0.18872507911091746,0.32034166119836466,0.24907756712499063,35-44,Very Small (<20k),1
180058696935600,39357.9,81.82515592515593,481,140.57418915983257,14,782.0,18.60706860706861,0.018711018711018712,Chartered accountant,0.48424229951293135,0.2706419803902139,0.15231757791955364,0.09279814217730115,<25,Very Small (<20k),1
180064817343047,94584.21,61.49818595578674,1538,97.91949179445763,14,344.0,52.05331599479844,0.006501950585175552,Chartered public finance accountant,0.251892467040746,0.14605936868320835,0.3921603827953947,0.20988778148065096,45-54,Very Small (<20k),1
180065479077096,105370.03,68.24483808290155,1544,111.74759653815438,14,11751.0,55.21437823834197,0.006476683937823834,Clinical research associate,0.20078773822120008,0.2167248125486915,0.3243674695736539,0.2581199796564545,55-64,Very Small (<20k),1
180067151859700,138291.22,90.68276721311476,1525,142.13296983455683,14,128354.0,27.24983606557377,0.005901639344262295,"Teacher, secondary school",0.37422303454984346,0.1623699610141555,0.2965748657073095,0.16683213872869151,25-34,Medium (50k-200k),0
180067784565096,132074.09,64.02040232670868,2063,106.33261774038037,14,2328.0,77.33349491032477,0.0058167716917111,Applications developer,0.23013749328123329,0.16155939442777914,0.40310434847591986,0.20519876381506774,65+,Very Small (<20k),0
180068353086472,47986.52,94.09121568627451,510,160.72798754188952,14,190249.0,42.53137254901961,0.0196078431372549,"Therapist, horticultural",0.3909072797944089,0.12869843447701565,0.3204195678286319,0.15997471789994358,35-44,Medium (50k-200k),1
180069253480336,69336.1,68.31142857142858,1015,108.50820085000358,14,4533.0,49.466995073891624,0.008866995073891626,Public affairs consultant,0.21807355764169026,0.20661228422135078,0.33446617274406837,0.24084798539289054,45-54,Very Small (<20k),1
180072527505094,98652.62,65.03139090309821,1517,112.20005862293587,14,69793.0,65.42320369149637,0.005273566249176005,Control and instrumentation engineer,0.1906170358171937,0.2119454100661493,0.3473952339025562,0.2500423202141008,65+,Medium (50k-200k),1
180081032825079,64062.22,61.65757459095284,1039,102.3933773781941,14,466.0,64.06833493743984,0.004812319538017324,Trading standards officer,0.22373483154345886,0.17990416192258088,0.3940177221457514,0.20234328438820884,55-64,Very Small (<20k),1
180084576295055,95228.85,62.982043650793656,1512,97.4986318856825,14,911.0,49.26851851851852,0.00992063492063492,Archaeologist,0.24718486047033014,0.15209865497693187,0.391048196003627,0.2096682885491109,45-54,Very Small (<20k),1
180084695172649,46920.5,93.28131212723657,503,143.93234277078255,14,3458.0,33.389662027833005,0.011928429423459244,Building surveyor,0.3098986583689432,0.18447693438901971,0.3069187242250189,0.19870568301701816,25-34,Very Small (<20k),1
180094419304907,272866.42,90.1739656311963,3026,136.84351884176255,14,54287.0,46.55320555188367,0.0013218770654329147,"Designer, exhibition/display",0.35270499755887885,0.17007563627653416,0.3140788082315149,0.16314055793307217,45-54,Medium (50k-200k),0
180094608895855,38597.6,74.51274131274131,518,138.85623587999498,14,597.0,57.88803088803089,0.023166023166023165,Forensic psychologist,0.24254280058863764,0.21879805998300414,0.35167419735942135,0.18698494206893693,55-64,Very Small (<20k),1
180097223252063,3203.73,457.67571428571426,7,288.2959752787138,2,20133.0,84.0,1.0,Aeronautical engineer,0.0,0.5426143901015379,0.45738560989846216,0.0,65+,Small (20k-50k),2
213102873001603,100709.91,65.99600917431192,1526,149.83657103372616,14,260.0,62.58715596330275,0.009174311926605505,"Engineer, maintenance",0.29537619485510413,0.162591347763095,0.3510272226437299,0.19100523473807093,55-64,Very Small (<20k),1
213107169859697,48657.73,94.66484435797666,514,148.0299188401051,14,13983.0,39.60311284046693,0.0,Insurance broker,0.4440139315993574,0.15525714002687754,0.23325255822661686,0.16747637014714825,35-44,Very Small (<20k),1
213112402583773,179368.37,57.54519409688803,3117,211.40219782912783,14,1523.0,34.8437600256657,0.0,Research scientist (physical sciences),0.2791179403592729,0.127251142439439,0.40709016868470177,0.18654074851658628,25-34,Very Small (<20k),0
213113028819344,69663.75,67.70043731778425,1029,144.34604329150704,14,6460.0,59.55393586005831,0.006802721088435374,Building control surveyor,0.25388412194290433,0.20927196712781038,0.31064262259783604,0.22620128833144929,55-64,Very Small (<20k),1
213113338379864,37317.28,72.74323586744639,513,109.31957291858794,14,5451.0,57.395711500974656,0.015594541910331383,Science writer,0.25595648986206926,0.1822075456732109,0.2938949462554613,0.2679410182092586,55-64,Very Small (<20k),1
213114122496591,63491.1,62.00302734375,1024,88.36664758211931,14,1087.0,55.689453125,0.0068359375,Music tutor,0.20977759087494152,0.1488909469201195,0.41491563384474356,0.22641582836019533,55-64,Very Small (<20k),1
213120463918358,63010.83,60.70407514450867,1038,78.47017326752027,14,1758.0,61.639691714836225,0.0038535645472061657,"Psychologist, forensic",0.22546711414529855,0.13172148343387954,0.3838922610605193,0.2589191413603027,55-64,Very Small (<20k),1
213124978348176,91514.55,60.88792415169661,1503,100.79009767810672,14,1766.0,56.86294078509648,0.003992015968063872,Mechanical engineer,0.20124373665171275,0.1682630794775257,0.42030748116009964,0.21018570271066184,55-64,Very Small (<20k),1
213125815021702,94313.47,60.61276992287918,1556,101.2404106332265,14,397.0,87.55784061696659,0.007069408740359897,Psychiatrist,0.2111939047518875,0.14191641978606023,0.4371877103026747,0.20970196515937756,65+,Very Small (<20k),1
213126662687660,98078.93,64.10387581699347,1530,173.5021648463059,14,248858.0,48.25098039215686,0.004575163398692811,Video editor,0.3093650185620907,0.1513051783905065,0.3039307219195805,0.23539908112782224,45-54,Large (200k-500k),1
213136802746375,32916.13,68.57527083333333,480,154.27201993759556,14,1179.0,64.29583333333333,0.020833333333333332,"Civil engineer, contracting",0.34782278475628814,0.11314149020556181,0.35458603426344465,0.18444969077470527,55-64,Very Small (<20k),1
213141712584544,271661.15,89.18619500984899,3046,124.33876987484722,14,19685.0,34.344714379514116,0.000984898227183191,Fine artist,0.3339340203779598,0.1548451075908351,0.33881300288981325,0.17240786914139175,25-34,Very Small (<20k),0
213148039875802,139917.05,92.4154887714663,1514,250.18402282650362,14,79613.0,40.427344782034346,0.005284015852047556,Environmental consultant,0.37871596063524776,0.1244919043104468,0.33230910743186765,0.1644830276224377,35-44,Medium (50k-200k),0
213153151785052,72392.82,46.88654145077721,1544,100.54638942303525,14,9594.0,21.419689119170986,0.0,Seismic interpreter,0.24663136482319659,0.15823751581993906,0.3493945946573155,0.24573652469954899,<25,Very Small (<20k),1
213154573301411,108082.54,102.54510436432636,1054,109.11094456503092,14,965.0,37.232447817836814,0.013282732447817837,Horticultural therapist,0.4991345503168227,0.10595642922529393,0.21566258527973156,0.17924643517815178,35-44,Very Small (<20k),1
213155997615567,104248.19,101.90438905180841,1023,113.2288132019948,14,168.0,40.50830889540567,0.01270772238514174,Race relations officer,0.4646001048075751,0.13025923999256006,0.21846748610215677,0.18667316909770806,35-44,Very Small (<20k),1
213156747557083,167152.2,64.21521321552056,2603,179.84673697747132,14,172817.0,36.65655013446024,0.0,Advertising account planner,0.3090012575365445,0.20357781710321493,0.26932412495916896,0.2180968004010716,35-44,Medium (50k-200k),0
213157767990030,240020.21,93.68470335675254,2562,147.55357663199368,14,27971.0,34.63895394223263,0.00546448087431694,Music therapist,0.35539790586801,0.1398168929191421,0.3410348236925549,0.16375037752029298,25-34,Small (20k-50k),0
213161231269724,100244.36,65.09374025974026,1540,134.56658018167371,14,67082.0,56.217532467532465,0.0,Physiological scientist,0.24575497314761643,0.14620164166841904,0.34330180770269764,0.2647415774812667,55-64,Medium (50k-200k),1
213161293389774,96060.64,65.30295037389531,1471,134.3510214969568,14,10256.0,50.77158395649218,0.0,"Teacher, primary school",0.25822563747233,0.1777076438383088,0.32035649564691643,0.24371022304244488,45-54,Very Small (<20k),1
213161869125933,93147.76,59.78675224646983,1558,98.5878682460287,14,190.0,48.996148908857506,0.005776636713735558,Animal nutritionist,0.2103803677082519,0.1662289034110965,0.42917081419885994,0.1942199146817916,45-54,Very Small (<20k),1
213163860545705,97906.83,95.42576023391813,1026,97.75826690141255,14,741.0,32.97465886939571,0.007797270955165692,Claims inspector/assessor,0.4612999930648352,0.1058359258490955,0.23540860223949647,0.19745547884657283,25-34,Very Small (<20k),1
213173753804333,103644.68,66.69541827541828,1554,117.59726323460606,14,5791.0,59.516731016731015,0.005791505791505791,"Doctor, general practice",0.24850045366534976,0.19363685622841426,0.32875753970198957,0.2291051504042465,55-64,Very Small (<20k),1
213174467670432,97748.5,63.97153141361257,1528,105.20494528733855,14,663.0,50.299083769633505,0.00981675392670157,Podiatrist,0.25697928868473685,0.14902458861261297,0.3826796319125102,0.21131649079014,45-54,Very Small (<20k),1
213175487106448,96359.17,62.24752583979328,1548,103.76065563499863,14,932.0,64.39987080103359,0.00516795865633075,"Physicist, medical",0.2942089476279216,0.13316252101382772,0.3715928644881436,0.2010356668701069,55-64,Very Small (<20k),1
213178765398315,119177.55,59.52924575424576,2002,173.75988412609738,14,19408.0,25.552447552447553,0.0034965034965034965,"Lecturer, higher education",0.30292475386513656,0.16737909111237814,0.285414157280461,0.24428199774202441,25-34,Very Small (<20k),0
213178850083780,147127.38,94.85969052224371,1551,91.243701907801,14,1302.0,42.515151515151516,0.0051579626047711154,Dealer,0.47396330988834307,0.09975090972190222,0.21750621808123005,0.2087795623085248,35-44,Very Small (<20k),0
213180742685905,120327.36,59.09988212180747,2036,102.58609087957151,14,1139.0,68.29371316306484,0.0,"Therapist, occupational",0.22527453440348066,0.12372738835124447,0.4275753245147239,0.22342275273055107,65+,Very Small (<20k),0
213186334552049,56309.85,54.300723240115715,1037,87.4821765650659,14,528.0,46.59112825458052,0.008678881388621022,Chief Marketing Officer,0.1696458079714295,0.14114848467896826,0.4506952158458955,0.23851049150370673,45-54,Very Small (<20k),1
213186551511454,31547.9,61.737573385518594,511,95.3729513119057,14,47.0,68.14090019569471,0.011741682974559686,Chief Operating Officer,0.1939371558804231,0.13516303779332378,0.4587056507723177,0.21219415555393542,65+,Very Small (<20k),1
213186880359195,56480.77,105.57153271028037,535,123.19557450572731,14,631.0,46.20373831775701,0.016822429906542057,Futures trader,0.5006762478627681,0.13060639931077425,0.18536326611694562,0.1833540867095119,45-54,Very Small (<20k),1
213191402330021,73737.51,46.936670910248246,1571,100.69319650414424,14,817312.0,15.09038828771483,0.0,"Accountant, chartered public finance",0.2352303461291275,0.20367666334271392,0.3513230918700672,0.2097698986580914,<25,Metro+ (500k+),1
213193596103206,196300.0,94.69368065605403,2073,89.23083294943339,14,95.0,25.208876025084418,0.003859141341051616,Electrical engineer,0.4630078451349974,0.10963469179826794,0.2155707590422822,0.21178670402445235,25-34,Very Small (<20k),0
213195754007681,95744.47,62.86570584372948,1523,103.27788315236607,14,568.0,49.66907419566645,0.005252790544977019,Commercial horticulturist,0.2515110272165066,0.1474709714305171,0.3841513770978105,0.21686662425516584,45-54,Very Small (<20k),1
213198837352314,52621.13,105.87752515090543,497,127.67604148731601,14,365.0,28.217303822937627,0.018108651911468814,Equality and diversity officer,0.4875210775595279,0.15332129887746615,0.19677304535269388,0.1623845782103121,25-34,Very Small (<20k),1
213199865312311,91220.28,60.65178191489362,1504,86.39044459688638,14,74.0,74.9248670212766,0.0,Pensions consultant,0.23176787003942545,0.134710614788729,0.40783781852018,0.22568369665166563,65+,Very Small (<20k),1
340103199302564,69801.54,66.85971264367815,1044,105.31419445135337,14,12486.0,85.22892720306514,0.006704980842911878,Arboriculturist,0.26004626832015454,0.180076112933898,0.3176545961593397,0.24222302258660766,65+,Very Small (<20k),1
340187018810220,1496.1,213.72857142857143,7,140.16929495299266,2,1595797.0,58.0,1.0,Horticultural consultant,0.0,0.0,1.0,0.0,55-64,Metro+ (500k+),1
340214844585279,5767.01,524.2736363636363,11,426.8406335922748,7,7511.0,76.0,1.0,Further education lecturer,0.7396796606907219,0.15057542816814953,0.1097449111411286,0.0,65+,Very Small (<20k),2
340951438290556,144848.6,95.48358602504945,1517,145.89253539856347,14,5950.0,47.705998681608435,0.007251153592617007,Records manager,0.34190658383995426,0.17154049124396095,0.3269216271334345,0.15963129778265028,45-54,Very Small (<20k),0
340953839692349,146354.54,57.30404855129209,2554,106.59136823014474,14,134056.0,38.8876272513704,0.004698512137823023,"Doctor, hospital",0.22834570078932978,0.2097099960137895,0.32826217758601817,0.2336821256108625,35-44,Medium (50k-200k),0
341283058448499,63007.03,60.23616634799235,1046,150.96782927341934,14,1461.0,83.56883365200765,0.0,"Engineer, broadcasting (operations)",0.2537054992117546,0.1337909436454948,0.40254762047980996,0.20995593666294066,65+,Very Small (<20k),1
341542810616333,56944.93,56.661621890547266,1005,70.82320784445447,14,464.0,59.87363184079602,0.0,Colour technologist,0.19081786561156544,0.15963299981227477,0.4406869935567574,0.20886214101940243,55-64,Very Small (<20k),1
341546199006537,100373.9,64.0139668367347,1568,135.22960927138922,14,145.0,79.46364795918367,0.009566326530612245,"Administrator, education",0.25082616098408056,0.1861223883898105,0.3891478760912947,0.17390357453481434,65+,Very Small (<20k),1
342035762534413,42076.58,82.50309803921569,510,121.06858322056782,14,976.0,19.74313725490196,0.021568627450980392,"Engineer, automotive",0.4305311886089601,0.2713390679565687,0.20303860247196895,0.09509114096250218,<25,Very Small (<20k),1
342319985983023,147164.47,95.43739948119325,1542,96.4621854893319,14,1988.0,40.88002594033723,0.008430609597924773,Environmental health practitioner,0.45213379289172173,0.1202831090955582,0.21794486128343343,0.2096382367292866,35-44,Very Small (<20k),0
342351256941125,136179.22,87.57506109324758,1555,118.88036571184483,14,3343.0,28.810932475884243,0.003215434083601286,Theatre manager,0.35244452127130704,0.15359142165743053,0.3173125826392602,0.17665147443200216,25-34,Very Small (<20k),0
342360239917375,35781.0,70.99404761904762,504,136.5124770602562,14,1304.0,48.807539682539684,0.02976190476190476,Jewellery designer,0.3245926609094212,0.12123641038540008,0.34667840473994577,0.20749252396523293,45-54,Very Small (<20k),1
342952484382519,184162.8,59.599611650485436,3090,229.83382082015723,14,647.0,31.52653721682848,0.0,Comptroller,0.26567748752734,0.1278630646362892,0.4057132059243235,0.20074624191204737,25-34,Very Small (<20k),0
343464013864032,101850.14,67.40578424884183,1511,156.03136740986375,14,6629.0,56.634017207147586,0.005294506949040371,Call centre manager,0.24506308975127578,0.16150856542759784,0.3296400967146437,0.26378824810648277,55-64,Very Small (<20k),1
343472729187663,68540.26,66.86854634146341,1025,380.2610282623899,14,1368.0,47.65170731707317,0.007804878048780488,"Optician, dispensing",0.3396564296663013,0.14082526094882047,0.3589528256823071,0.16056548370257132,45-54,Very Small (<20k),1
343668971234893,103382.59,67.61451275343362,1529,111.4824738968697,14,13717.0,69.43819489862655,0.006540222367560497,Chiropodist,0.2599764621876856,0.18000409933626157,0.3289848900090431,0.2310345484670098,65+,Very Small (<20k),1
343746486082492,94869.21,61.60338311688312,1540,182.97389995399783,14,3096.0,43.512337662337664,0.0,"Social research officer, government",0.2853214441229141,0.1923519759466744,0.29058722002639215,0.23173935990401945,35-44,Very Small (<20k),1
343819048608995,64559.55,61.77947368421053,1045,97.99200291091545,14,222785.0,63.28421052631579,0.0,Wellsite geologist,0.17128093364963046,0.19662497647520777,0.34908948404999723,0.2830046058251645,55-64,Large (200k-500k),1
344342339068828,97053.98,63.35116187989556,1532,96.34654768137143,14,5989.0,51.95953002610966,0.0,Tax adviser,0.21664479911076293,0.18009276899309026,0.3242712972718893,0.27899113462425756,45-54,Very Small (<20k),1
344709867813900,273723.12,90.42719524281466,3027,127.08892960099791,14,50835.0,33.22299306243806,0.004625041295011563,Environmental consultant,0.3308862254675455,0.15652050144686352,0.34979715999145417,0.16279611309413689,25-34,Medium (50k-200k),0
345060451158891,64385.27,62.44934044616876,1031,95.04220363091801,14,1506.0,59.057225994180406,0.008729388942774006,"Production assistant, radio",0.262563937372632,0.15281119423743972,0.40588212179587035,0.17874274659405792,55-64,Very Small (<20k),1
345225948700767,6149.41,614.941,10,354.42433953446886,5,40470.0,78.0,1.0,Community pharmacist,0.6452619031744508,0.11693479537061278,0.19445117499077144,0.04335212646416484,65+,Small (20k-50k),2
345389171551808,117004.11,56.06330138955438,2087,105.00822304182398,14,3451.0,34.902731193100145,0.004312410158121706,Financial trader,0.2542363682780032,0.16947396121384115,0.3256020664573236,0.25068760405083207,25-34,Very Small (<20k),0
345832460465610,105795.17,68.9219348534202,1535,151.35265297105883,14,104396.0,68.4214983713355,0.0071661237785016286,Production engineer,0.30116847489351356,0.17627695101770716,0.2903152383988797,0.23223933568989963,65+,Medium (50k-200k),1
345933964507467,181391.83,58.95087097822554,3077,140.16425535891986,14,718.0,34.10724731881703,0.0035749106272343193,Regulatory affairs officer,0.24755646381647953,0.14691279094543563,0.4040527624645498,0.20147798277353507,25-34,Very Small (<20k),0
346208242862904,43637.6,82.64696969696969,528,221.60670354669776,14,1577385.0,57.916666666666664,0.017045454545454544,"Pharmacist, hospital",0.42019061543256275,0.15384668267732415,0.26917451922195534,0.15678818266815772,55-64,Metro+ (500k+),1
346243940647414,32232.48,65.51317073170732,492,191.14625103312835,14,9051.0,36.3089430894309,0.02032520325203252,Audiological scientist,0.40442528778424747,0.11108918705603787,0.29301220383910886,0.1914733213206058,35-44,Very Small (<20k),1
346273234529002,223440.82,85.97184301654482,2599,124.75009911377238,14,4575.0,27.483647556752597,0.0011542901115813775,Statistician,0.31677390013158746,0.1748204289619059,0.3470858637199774,0.16131980718652933,25-34,Very Small (<20k),0
347073228412010,98893.77,94.00548479087453,1052,91.07185254525939,14,110.0,45.903992395437264,0.008555133079847909,"Administrator, local government",0.4366382230144528,0.1265993803249689,0.22252635327786574,0.21423604338271257,45-54,Very Small (<20k),1
347612609554823,30542.19,58.84815028901734,519,156.8336380893471,14,3228.0,23.329479768786126,0.025048169556840076,Lexicographer,0.30217577717904315,0.2062471617130271,0.34047787666830703,0.15109918443962267,<25,Very Small (<20k),1
348253506557335,30219.51,59.95934523809523,504,90.52642673904141,14,15647.0,71.10714285714286,0.0,Armed forces logistics/support/administrative officer,0.18700799582786087,0.22867280111424704,0.36310681410783957,0.22121238895005246,65+,Very Small (<20k),1
348379466427142,73609.54,71.81418536585365,1025,127.92071012182149,14,139650.0,62.28390243902439,0.006829268292682927,Database administrator,0.25621081180510025,0.22047821518786828,0.29871467747251235,0.224596295534519,55-64,Medium (50k-200k),1
348789608637806,129854.37,62.42998557692307,2080,99.13918069205656,14,331.0,68.6076923076923,0.004326923076923077,Telecommunications researcher,0.2037963758940111,0.16816137955156996,0.4060645783426464,0.22197766621177245,65+,Very Small (<20k),0
349612764943496,151215.59,99.74643139841689,1516,108.16095078683186,14,467.0,34.81728232189974,0.008575197889182058,"Psychologist, forensic",0.5005999712066725,0.10892653330255167,0.1945812597761911,0.19589223571458472,25-34,Very Small (<20k),0
349813394357327,6737.85,842.23125,8,262.9533526495581,4,2601.0,62.0,1.0,Research scientist (medical),0.741509531972365,0.2145387623648493,0.0439517056627856,0.0,55-64,Very Small (<20k),2
370348764075623,67748.76,67.14445986124876,1009,107.83286473885555,14,8512.0,67.55401387512389,0.008919722497522299,"Accountant, chartered public finance",0.25804309923901186,0.16976842085375435,0.32376105481487777,0.2484274250923559,65+,Very Small (<20k),1
370612217861404,131671.12,87.08407407407407,1512,131.0936755450259,14,21125.0,33.847883597883595,0.0,"Administrator, charities/voluntary organisations",0.3504320461464898,0.16759445807098777,0.3211905541625225,0.1607829416199999,25-34,Small (20k-50k),0
370818583810103,68339.49,68.20308383233534,1002,203.76598864050956,14,3684.0,43.28443113772455,0.006986027944111776,General practice doctor,0.345248991468915,0.19003361014253986,0.2595181790206512,0.20519921936789404,35-44,Very Small (<20k),1
370877495212014,211302.71,82.15501944012442,2572,109.63276377914659,14,21134.0,35.12247278382581,0.0027216174183514776,Dispensing optician,0.3113406354324561,0.16851397693858258,0.3440791649099058,0.1760662227190555,35-44,Small (20k-50k),0
371009169330125,93405.46,61.49141540487163,1519,303.4137715855765,14,5666.0,15.521395655036208,0.007241606319947334,Rural practice surveyor,0.41695828059730133,0.18128276441227312,0.22521402924411488,0.17654492574631075,<25,Very Small (<20k),1
371034293500716,68795.25,66.92144941634241,1028,194.25470783586604,14,128.0,53.21498054474708,0.009727626459143969,Education administrator,0.2880121810735479,0.13487937030536265,0.36668112987451895,0.21042731874657045,45-54,Very Small (<20k),1
371226440126102,147286.44,58.124088397790054,2534,116.35521159126046,14,1810.0,44.35201262825572,0.005919494869771113,Race relations officer,0.23123309925883198,0.1408793640473624,0.4185830684752785,0.2093044682185271,35-44,Very Small (<20k),0
371284100299909,58459.33,57.14499511241447,1023,123.16989478435389,14,513.0,42.86510263929619,0.01270772238514174,Early years teacher,0.25320167028941315,0.14368365152320425,0.4105671412929296,0.19254753689445295,35-44,Very Small (<20k),1
371284424780634,67378.83,65.54360894941634,1028,130.15313059923565,14,254282.0,67.27918287937743,0.0,"Doctor, general practice",0.2397109002931633,0.17633209125180713,0.3428186568392476,0.24113835161578198,65+,Large (200k-500k),1
371683116218417,33838.22,65.9614424951267,513,128.31541704651622,14,18459.0,90.14230019493178,0.01949317738791423,Emergency planning/management officer,0.35257587426288967,0.16222218544592476,0.3040984425303695,0.18110349776081602,65+,Very Small (<20k),1
371985236239474,65178.73,64.53339603960396,1010,110.19931956576124,14,1970.0,69.84257425742574,0.0,"Programmer, multimedia",0.24753688818422814,0.15504475156235784,0.34297968064121526,0.2544386796121986,65+,Very Small (<20k),1
372246459334925,96007.41,61.19019120458891,1569,95.02148459845826,14,1979.0,49.131293817718294,0.007010834926704908,Multimedia programmer,0.23732938947108354,0.1673831217819541,0.3699551940834567,0.22533229466350566,45-54,Very Small (<20k),1
372382441451095,100683.42,65.935442043222,1527,202.2829057729301,14,2471.0,53.28814669286182,0.0,Heritage manager,0.2841278136956412,0.11854225849697994,0.38950117109649235,0.20782875671088646,45-54,Very Small (<20k),1
372509258176510,275889.68,90.33715782580222,3054,226.35169407926853,14,6951.0,33.75900458415193,0.0026195153896529143,Learning disability nurse,0.34239156752800615,0.1654604840601504,0.3191866401091915,0.172961308302652,25-34,Very Small (<20k),0
372520049757633,211808.75,71.24411368987555,2973,81.92588594875916,14,136.0,19.197780020181636,0.0020181634712411706,Ceramics designer,0.3877282690162706,0.30935728575896887,0.19508773834886425,0.1078267068758963,<25,Very Small (<20k),0
373043435942726,98183.65,93.59737845567206,1049,92.60979967936161,14,2457.0,38.146806482364155,0.008579599618684462,Trading standards officer,0.4528700043235305,0.10022575041771213,0.2255730969463857,0.22133114831237177,35-44,Very Small (<20k),1
373213026644490,32854.13,61.52458801498127,534,122.86592807726532,14,1241364.0,31.39513108614232,0.020599250936329586,Comptroller,0.30309766230303464,0.13797595614310892,0.3624460608148808,0.19648032073897553,25-34,Metro+ (500k+),1
